symbol,date,time,signal,trade_return,daily_pnl,cum_pnl
AAPL,2025-08-26,06:16,HOLD,0,-0.003,-0.012000000000000004
AAPL,2025-08-26,06:18,SELL,-0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:19,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:21,SELL,-0.001,-0.005,-0.014000000000000005
AAPL,2025-08-26,06:22,BUY,0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:23,BUY,0.001,-0.003,-0.012000000000000004
AAPL,2025-08-26,06:24,SELL,-0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:25,SELL,-0.001,-0.005,-0.014000000000000005
AAPL,2025-08-26,06:27,BUY,0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:28,BUY,0.001,-0.003,-0.012000000000000004
AAPL,2025-08-26,06:29,HOLD,0,-0.003,-0.012000000000000004
AAPL,2025-08-26,06:30,SELL,-0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:31,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:32,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:33,BUY,0.001,-0.003,-0.012000000000000004
AAPL,2025-08-26,06:34,HOLD,0,-0.003,-0.012000000000000004
AAPL,2025-08-26,06:35,SELL,-0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,06:36,SELL,-0.001,-0.005,-0.014000000000000005
AAPL,2025-08-26,06:37,SELL,-0.001,-0.006,-0.015000000000000006
AAPL,2025-08-26,06:38,SELL,-0.001,-0.007,-0.016000000000000007
AAPL,2025-08-26,06:39,HOLD,0,-0.007,-0.016000000000000007
AAPL,2025-08-26,06:40,HOLD,0,-0.007,-0.016000000000000007
AAPL,2025-08-26,06:41,BUY,0.001,-0.006,-0.015000000000000006
AAPL,2025-08-26,06:42,SELL,-0.001,-0.007,-0.016000000000000007
AAPL,2025-08-26,06:43,SELL,-0.001,-0.008,-0.017000000000000008
AAPL,2025-08-26,06:44,SELL,-0.001,-0.009000000000000001,-0.01800000000000001
AAPL,2025-08-26,06:45,SELL,-0.001,-0.010000000000000002,-0.01900000000000001
AAPL,2025-08-26,06:46,HOLD,0,-0.010000000000000002,-0.01900000000000001
AAPL,2025-08-26,06:47,HOLD,0,-0.010000000000000002,-0.01900000000000001
AAPL,2025-08-26,06:48,SELL,-0.001,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,06:49,SELL,-0.001,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:50,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:51,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:52,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:53,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:54,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:55,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:56,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,06:57,BUY,0.001,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,06:58,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,06:59,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:00,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:01,SELL,-0.001,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,07:02,SELL,-0.001,-0.013000000000000005,-0.022000000000000013
AAPL,2025-08-26,07:03,HOLD,0,-0.013000000000000005,-0.022000000000000013
AAPL,2025-08-26,07:04,BUY,0.001,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,07:05,BUY,0.001,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:06,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:07,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:08,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:09,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:10,HOLD,0,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:11,SELL,-0.001,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,07:12,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,07:13,HOLD,0,-0.012000000000000004,-0.02100000000000001
AAPL,2025-08-26,07:14,BUY,0.001,-0.011000000000000003,-0.02000000000000001
AAPL,2025-08-26,07:15,BUY,0.001,-0.010000000000000002,-0.01900000000000001
AAPL,2025-08-26,07:16,HOLD,0,-0.010000000000000002,-0.01900000000000001
AAPL,2025-08-26,07:17,BUY,0.001,-0.009000000000000001,-0.01800000000000001
AAPL,2025-08-26,07:18,BUY,0.001,-0.008,-0.017000000000000008
AAPL,2025-08-26,07:19,HOLD,0,-0.008,-0.017000000000000008
AAPL,2025-08-26,07:20,HOLD,0,-0.008,-0.017000000000000008
AAPL,2025-08-26,07:21,HOLD,0,-0.008,-0.017000000000000008
AAPL,2025-08-26,07:22,BUY,0.001,-0.007,-0.016000000000000007
AAPL,2025-08-26,07:23,HOLD,0,-0.007,-0.016000000000000007
AAPL,2025-08-26,07:24,HOLD,0,-0.007,-0.016000000000000007
AAPL,2025-08-26,07:25,HOLD,0,-0.007,-0.016000000000000007
AAPL,2025-08-26,07:26,HOLD,0,-0.007,-0.016000000000000007
AAPL,2025-08-26,07:27,BUY,0.001,-0.006,-0.015000000000000006
AAPL,2025-08-26,07:28,HOLD,0,-0.006,-0.015000000000000006
AAPL,2025-08-26,07:29,BUY,0.001,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:30,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:31,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:32,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:33,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:34,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:35,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:36,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:37,BUY,0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:38,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:39,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:40,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:41,SELL,-0.001,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:42,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:43,HOLD,0,-0.005,-0.014000000000000005
AAPL,2025-08-26,07:44,BUY,0.001,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:45,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:46,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:47,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:48,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:49,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:50,HOLD,0,-0.004,-0.013000000000000005
AAPL,2025-08-26,07:51,BUY,0.001,-0.003,-0.012000000000000004
AAPL,2025-08-26,07:52,BUY,0.001,-0.002,-0.011000000000000003
AAPL,2025-08-26,07:53,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,07:54,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,07:55,BUY,0.001,-0.001,-0.010000000000000002
AAPL,2025-08-26,07:56,HOLD,0,-0.001,-0.010000000000000002
AAPL,2025-08-26,07:57,HOLD,0,-0.001,-0.010000000000000002
AAPL,2025-08-26,07:58,SELL,-0.001,-0.002,-0.011000000000000003
AAPL,2025-08-26,07:59,SELL,-0.001,-0.003,-0.012000000000000004
AAPL,2025-08-26,08:00,HOLD,0,-0.003,-0.012000000000000004
AAPL,2025-08-26,08:01,BUY,0.001,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:02,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:03,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:04,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:05,BUY,0.001,-0.001,-0.010000000000000002
AAPL,2025-08-26,08:06,HOLD,0,-0.001,-0.010000000000000002
AAPL,2025-08-26,08:07,BUY,0.001,0.0,-0.009000000000000001
AAPL,2025-08-26,08:08,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:09,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:10,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:11,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:12,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:13,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:14,SELL,-0.001,-0.001,-0.010000000000000002
AAPL,2025-08-26,08:15,HOLD,0,-0.001,-0.010000000000000002
AAPL,2025-08-26,08:16,HOLD,0,-0.001,-0.010000000000000002
AAPL,2025-08-26,08:17,BUY,0.001,0.0,-0.009000000000000001
AAPL,2025-08-26,08:18,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:19,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:20,BUY,0.001,0.001,-0.008
AAPL,2025-08-26,08:21,HOLD,0,0.001,-0.008
AAPL,2025-08-26,08:22,BUY,0.001,0.002,-0.007
AAPL,2025-08-26,08:23,HOLD,0,0.002,-0.007
AAPL,2025-08-26,08:24,HOLD,0,0.002,-0.007
AAPL,2025-08-26,08:25,HOLD,0,0.002,-0.007
AAPL,2025-08-26,08:26,HOLD,0,0.002,-0.007
AAPL,2025-08-26,08:27,BUY,0.001,0.003,-0.006
AAPL,2025-08-26,08:28,HOLD,0,0.003,-0.006
AAPL,2025-08-26,08:29,SELL,-0.001,0.002,-0.007
AAPL,2025-08-26,08:30,HOLD,0,0.002,-0.007
AAPL,2025-08-26,08:31,SELL,-0.001,0.001,-0.008
AAPL,2025-08-26,08:32,SELL,-0.001,0.0,-0.009000000000000001
AAPL,2025-08-26,08:33,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:34,HOLD,0,0.0,-0.009000000000000001
AAPL,2025-08-26,08:35,BUY,0.001,0.001,-0.008
AAPL,2025-08-26,08:36,HOLD,0,0.001,-0.008
AAPL,2025-08-26,08:37,BUY,0.001,0.002,-0.007
AAPL,2025-08-26,08:38,BUY,0.001,0.003,-0.006
AAPL,2025-08-26,08:39,HOLD,0,0.003,-0.006
AAPL,2025-08-26,08:40,HOLD,0,0.003,-0.006
AAPL,2025-08-26,08:41,HOLD,0,0.003,-0.006
AAPL,2025-08-26,08:42,HOLD,0,0.003,-0.006
AAPL,2025-08-26,08:43,HOLD,0,0.003,-0.006
AAPL,2025-08-26,08:44,SELL,-0.001,0.002,-0.007
AAPL,2025-08-26,08:45,SELL,-0.001,0.001,-0.008
AAPL,2025-08-26,08:46,SELL,-0.001,0.0,-0.009000000000000001
AAPL,2025-08-26,08:47,SELL,-0.001,-0.001,-0.010000000000000002
AAPL,2025-08-26,08:48,SELL,-0.001,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:49,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:50,SELL,-0.001,-0.003,-0.012000000000000004
AAPL,2025-08-26,08:51,HOLD,0,-0.003,-0.012000000000000004
AAPL,2025-08-26,08:52,BUY,0.001,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:53,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:54,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:55,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:56,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:57,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:58,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,08:59,HOLD,0,-0.002,-0.011000000000000003
AAPL,2025-08-26,09:00,BUY,0.001,-0.001,-0.010000000000000002
AAPL,2025-08-26,09:01,HOLD,0,-0.001,-0.010000000000000002
AAPL,2025-08-26,09:02,BUY,0.001,0.0,-0.009000000000000001
AAPL,2025-08-26,09:03,BUY,0.001,0.001,-0.008
AAPL,2025-08-26,09:04,BUY,0.001,0.002,-0.007
AAPL,2025-08-26,09:05,HOLD,0,0.002,-0.007
AAPL,2025-08-26,09:06,HOLD,0,0.002,-0.007
AAPL,2025-08-26,09:07,SELL,-0.001,0.001,-0.008
AAPL,2025-08-26,09:08,HOLD,0,0.001,-0.008
AAPL,2025-08-26,09:09,BUY,0.001,0.002,-0.007
AAPL,2025-08-26,09:10,BUY,0.001,0.003,-0.006
AAPL,2025-08-26,09:11,SELL,-0.001,0.002,-0.007
AAPL,2025-08-26,09:12,HOLD,0,0.002,-0.007
AAPL,2025-08-26,09:13,HOLD,0,0.002,-0.007
AAPL,2025-08-26,09:14,HOLD,0,0.002,-0.007
AAPL,2025-08-26,09:15,BUY,0.001,0.003,-0.006
AAPL,2025-08-26,09:16,BUY,0.001,0.004,-0.005
AAPL,2025-08-26,09:17,BUY,0.001,0.005,-0.004
AAPL,2025-08-26,09:18,BUY,0.001,0.006,-0.003
AAPL,2025-08-26,09:19,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:20,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:21,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:22,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:23,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:24,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:25,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:26,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:27,HOLD,0,0.006,-0.003
AAPL,2025-08-26,09:28,SELL,-0.001,0.005,-0.004
AAPL,2025-08-26,09:29,BUY,0.001,0.006,-0.003
AAPL,2025-08-26,09:30,BUY,0.001,0.007,-0.002
AAPL,2025-08-26,09:31,BUY,0.001,0.008,-0.001
AAPL,2025-08-26,09:32,BUY,0.001,0.009000000000000001,0.0
AAPL,2025-08-26,09:33,BUY,0.001,0.010000000000000002,0.001
TSLA,2025-08-22,01:02,HOLD,0,0.0,0.0
TSLA,2025-08-22,01:03,SELL,-0.001,-0.001,-0.001
TSLA,2025-08-22,01:04,HOLD,0,-0.001,-0.001
TSLA,2025-08-22,01:05,BUY,0.001,0.0,0.0
TSLA,2025-08-22,01:06,BUY,0.001,0.001,0.001
TSLA,2025-08-22,01:07,BUY,0.001,0.002,0.002
TSLA,2025-08-22,01:08,BUY,0.001,0.003,0.003
TSLA,2025-08-22,01:09,BUY,0.001,0.004,0.004
TSLA,2025-08-22,01:10,BUY,0.001,0.005,0.005
TSLA,2025-08-22,01:11,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:12,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:13,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:14,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:15,BUY,0.001,0.006,0.006
TSLA,2025-08-22,01:16,BUY,0.001,0.007,0.007
TSLA,2025-08-22,01:17,SELL,-0.001,0.006,0.006
TSLA,2025-08-22,01:18,SELL,-0.001,0.005,0.005
TSLA,2025-08-22,01:19,BUY,0.001,0.006,0.006
TSLA,2025-08-22,01:20,BUY,0.001,0.007,0.007
TSLA,2025-08-22,01:21,BUY,0.001,0.008,0.008
TSLA,2025-08-22,01:22,HOLD,0,0.008,0.008
TSLA,2025-08-22,01:24,SELL,-0.001,0.007,0.007
TSLA,2025-08-22,01:25,HOLD,0,0.007,0.007
TSLA,2025-08-22,01:26,HOLD,0,0.007,0.007
TSLA,2025-08-22,01:27,SELL,-0.001,0.006,0.006
TSLA,2025-08-22,01:28,SELL,-0.001,0.005,0.005
TSLA,2025-08-22,01:29,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:30,SELL,-0.001,0.004,0.004
TSLA,2025-08-22,01:31,HOLD,0,0.004,0.004
TSLA,2025-08-22,01:33,BUY,0.001,0.005,0.005
TSLA,2025-08-22,01:34,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:35,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:36,HOLD,0,0.005,0.005
TSLA,2025-08-22,01:37,BUY,0.001,0.006,0.006
TSLA,2025-08-22,01:38,BUY,0.001,0.007,0.007
TSLA,2025-08-22,01:39,BUY,0.001,0.008,0.008
TSLA,2025-08-22,01:40,BUY,0.001,0.009000000000000001,0.009000000000000001
TSLA,2025-08-22,01:41,SELL,-0.001,0.008,0.008
TSLA,2025-08-22,01:42,HOLD,0,0.008,0.008
TSLA,2025-08-22,01:43,BUY,0.001,0.009000000000000001,0.009000000000000001
TSLA,2025-08-22,01:44,BUY,0.001,0.010000000000000002,0.010000000000000002
TSLA,2025-08-25,01:02,HOLD,0,0.0,0.010000000000000002
TSLA,2025-08-25,01:03,HOLD,0,0.0,0.010000000000000002
TSLA,2025-08-25,01:04,HOLD,0,0.0,0.010000000000000002
TSLA,2025-08-25,01:05,SELL,-0.001,-0.001,0.009000000000000001
TSLA,2025-08-25,01:06,SELL,-0.001,-0.002,0.008
TSLA,2025-08-25,01:07,SELL,-0.001,-0.003,0.007
TSLA,2025-08-25,01:08,SELL,-0.001,-0.004,0.006
TSLA,2025-08-25,01:09,HOLD,0,-0.004,0.006
TSLA,2025-08-25,01:10,HOLD,0,-0.004,0.006
TSLA,2025-08-25,01:11,BUY,0.001,-0.003,0.007
TSLA,2025-08-25,01:12,HOLD,0,-0.003,0.007
TSLA,2025-08-25,01:13,HOLD,0,-0.003,0.007
TSLA,2025-08-25,01:14,SELL,-0.001,-0.004,0.006
TSLA,2025-08-25,01:15,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,01:16,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,01:17,HOLD,0,-0.006,0.004
TSLA,2025-08-25,01:18,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,01:19,HOLD,0,-0.005,0.005
TSLA,2025-08-25,01:20,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,01:21,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,01:22,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,01:23,HOLD,0,-0.008,0.002
TSLA,2025-08-25,01:24,HOLD,0,-0.008,0.002
TSLA,2025-08-25,01:25,HOLD,0,-0.008,0.002
TSLA,2025-08-25,01:26,HOLD,0,-0.008,0.002
TSLA,2025-08-25,01:27,HOLD,0,-0.008,0.002
TSLA,2025-08-25,01:28,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,01:29,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,01:30,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,01:31,HOLD,0,-0.005,0.005
TSLA,2025-08-25,01:32,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,01:34,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,01:35,HOLD,0,-0.007,0.003
TSLA,2025-08-25,01:36,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,01:37,HOLD,0,-0.006,0.004
TSLA,2025-08-25,01:38,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,01:39,HOLD,0,-0.005,0.005
TSLA,2025-08-25,01:40,HOLD,0,-0.005,0.005
TSLA,2025-08-25,01:43,HOLD,0,-0.005,0.005
TSLA,2025-08-25,01:44,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,01:45,HOLD,0,-0.006,0.004
TSLA,2025-08-25,01:46,HOLD,0,-0.006,0.004
TSLA,2025-08-25,01:47,HOLD,0,-0.006,0.004
TSLA,2025-08-25,01:48,HOLD,0,-0.006,0.004
TSLA,2025-08-25,01:49,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,01:50,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,01:51,HOLD,0,-0.004,0.006
TSLA,2025-08-25,01:52,BUY,0.001,-0.003,0.007
TSLA,2025-08-25,01:53,HOLD,0,-0.003,0.007
TSLA,2025-08-25,01:54,HOLD,0,-0.003,0.007
TSLA,2025-08-25,01:55,SELL,-0.001,-0.004,0.006
TSLA,2025-08-25,01:56,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,01:57,HOLD,0,-0.005,0.005
TSLA,2025-08-25,01:58,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,01:59,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,02:00,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:01,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,02:02,HOLD,0,-0.006,0.004
TSLA,2025-08-25,02:03,HOLD,0,-0.006,0.004
TSLA,2025-08-25,02:04,HOLD,0,-0.006,0.004
TSLA,2025-08-25,02:05,HOLD,0,-0.006,0.004
TSLA,2025-08-25,02:06,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,02:07,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,02:08,SELL,-0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,02:09,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,02:10,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,02:11,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,02:12,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,02:13,BUY,0.001,-0.008,0.002
TSLA,2025-08-25,02:14,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,02:15,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:16,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:17,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:18,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:19,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:20,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,02:21,SELL,-0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,02:22,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,02:23,SELL,-0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,02:24,SELL,-0.001,-0.011000000000000003,-0.001
TSLA,2025-08-25,02:25,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,02:27,HOLD,0,-0.011000000000000003,-0.001
TSLA,2025-08-25,02:28,BUY,0.001,-0.010000000000000002,0.0
TSLA,2025-08-25,02:30,BUY,0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,02:31,BUY,0.001,-0.008,0.002
TSLA,2025-08-25,02:32,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:33,SELL,-0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,02:34,HOLD,0,-0.009000000000000001,0.001
TSLA,2025-08-25,02:35,BUY,0.001,-0.008,0.002
TSLA,2025-08-25,02:36,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,02:37,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:38,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,02:39,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:40,SELL,-0.001,-0.009000000000000001,0.001
TSLA,2025-08-25,02:41,BUY,0.001,-0.008,0.002
TSLA,2025-08-25,02:42,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,02:43,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:44,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:45,HOLD,0,-0.007,0.003
TSLA,2025-08-25,02:46,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,02:47,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,02:48,SELL,-0.001,-0.008,0.002
TSLA,2025-08-25,02:49,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:51,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:52,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:53,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:56,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:57,HOLD,0,-0.008,0.002
TSLA,2025-08-25,02:58,BUY,0.001,-0.007,0.003
TSLA,2025-08-25,02:59,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,03:00,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,03:01,HOLD,0,-0.005,0.005
TSLA,2025-08-25,03:02,HOLD,0,-0.005,0.005
TSLA,2025-08-25,03:03,SELL,-0.001,-0.006,0.004
TSLA,2025-08-25,03:04,HOLD,0,-0.006,0.004
TSLA,2025-08-25,03:05,SELL,-0.001,-0.007,0.003
TSLA,2025-08-25,03:06,HOLD,0,-0.007,0.003
TSLA,2025-08-25,03:07,HOLD,0,-0.007,0.003
TSLA,2025-08-25,03:08,BUY,0.001,-0.006,0.004
TSLA,2025-08-25,03:09,BUY,0.001,-0.005,0.005
TSLA,2025-08-25,03:10,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,03:12,BUY,0.001,-0.003,0.007
TSLA,2025-08-25,03:13,BUY,0.001,-0.002,0.008
TSLA,2025-08-25,03:14,HOLD,0,-0.002,0.008
TSLA,2025-08-25,03:15,HOLD,0,-0.002,0.008
TSLA,2025-08-25,03:16,HOLD,0,-0.002,0.008
TSLA,2025-08-25,03:17,HOLD,0,-0.002,0.008
TSLA,2025-08-25,03:18,BUY,0.001,-0.001,0.009000000000000001
TSLA,2025-08-25,03:19,BUY,0.001,0.0,0.010000000000000002
TSLA,2025-08-25,03:20,HOLD,0,0.0,0.010000000000000002
TSLA,2025-08-25,03:21,HOLD,0,0.0,0.010000000000000002
TSLA,2025-08-25,03:22,HOLD,0,0.0,0.010000000000000002
TSLA,2025-08-25,03:23,SELL,-0.001,-0.001,0.009000000000000001
TSLA,2025-08-25,03:24,SELL,-0.001,-0.002,0.008
TSLA,2025-08-25,03:25,SELL,-0.001,-0.003,0.007
TSLA,2025-08-25,03:26,HOLD,0,-0.003,0.007
TSLA,2025-08-25,03:27,BUY,0.001,-0.002,0.008
TSLA,2025-08-25,03:29,SELL,-0.001,-0.003,0.007
TSLA,2025-08-25,03:30,SELL,-0.001,-0.004,0.006
TSLA,2025-08-25,03:31,SELL,-0.001,-0.005,0.005
TSLA,2025-08-25,03:32,BUY,0.001,-0.004,0.006
TSLA,2025-08-25,03:34,HOLD,0,-0.004,0.006
TSLA,2025-08-25,03:35,HOLD,0,-0.004,0.006
TSLA,2025-08-25,03:36,HOLD,0,-0.004,0.006
TSLA,2025-08-25,03:37,HOLD,0,-0.004,0.006
TSLA,2025-08-25,03:38,HOLD,0,-0.004,0.006
TSLA,2025-08-25,03:39,BUY,0.001,-0.003,0.007
TSLA,2025-08-25,03:40,BUY,0.001,-0.002,0.008
TSLA,2025-08-25,03:41,HOLD,0,-0.002,0.008
TSLA,2025-08-25,03:42,HOLD,0,-0.002,0.008
TSLA,2025-08-25,03:43,BUY,0.001,-0.001,0.009000000000000001
TSLA,2025-08-25,03:44,HOLD,0,-0.001,0.009000000000000001
TSLA,2025-08-25,03:45,HOLD,0,-0.001,0.009000000000000001
TSLA,2025-08-25,03:46,SELL,-0.001,-0.002,0.008
TSLA,2025-08-25,03:48,SELL,-0.001,-0.003,0.007
TSLA,2025-08-25,03:49,HOLD,0,-0.003,0.007
